id,gpcr1,gpcr2,sequence
,4UG2,4BEY,
,4UG2,4BEZ,
,4UG2,4BUO,
,4UG2,4BV0,
,4UG2,4BVN,
,4UG2,4BWB,
,4UG2,4DAJ,
,4UG2,4DJH,
,4UG2,4DKL,
,4UG2,4EA3,
,4UG2,4EIY,
,4UG2,4EJ4,
,4UG2,4GBR,
,4UG2,4GPO,
,4UG2,4GRV,
,4UG2,4IAQ,
,4UG2,4IAR,
,4UG2,4IB4,
,4UG2,4J4Q,
,4UG2,4JKV,
,4UG2,4K5Y,
,4UG2,4L6R,
,4UG2,4LDE,
,4UG2,4LDL,
,4UG2,4LDO,
,4UG2,4MBS,
,4UG2,4MQS,
,4UG2,4MQT,
,4UG2,4N4W,
,4UG2,4N6H,
,4UG2,4NC3,
,4UG2,4NTJ,
,4UG2,4O9R,
,4UG2,4OO9,
,4UG2,4OR2,
,4UG2,4PHU,
,4UG2,4PXF,
,4UG2,4PXZ,
,4UG2,4PY0,
,4UG2,4QIM,
,4UG2,4QIN,
,4UG2,4QKX,
,4UG2,4RWA,
,4UG2,4RWD,
,4UG2,4RWS,
,4UG2,4S0V,
,4UG2,4U14,
,4UG2,4U15,
,4UG2,4U16,
,4UG2,4UG2,
,4UG2,4UHR,
,4UG2,4WW3,
,4UG2,4X1H,
,4UG2,4XEE,
,4UG2,4XES,
,4UG2,4XNV,
,4UG2,4XNW,
,4UG2,4XT1,
,4UG2,4XT3,
,4UG2,4YAY,
,4UG2,4Z34,
,4UG2,4Z35,
,4UG2,4Z36,
,4UG2,4Z9G,
,4UG2,4ZJ8,
,4UG2,4ZJC,
,4UG2,4ZUD,
,4UG2,4ZWJ,
,4UG2,5A8E,
,4UG2,5C1M,
,4UG2,5CGC,
,4UG2,5CGD,
,4UG2,5CXV,
,4UG2,5D5A,
,4UG2,5D5B,
,4UG2,5D6L,
,4UG2,5DGY,
,4UG2,5DHG,
,4UG2,5DHH,
,4UG2,5DSG,
,4UG2,5DYS,
,4UG2,5EE7,
,4UG2,5EN0,
,4UG2,5F8U,
,4UG2,5G53,
,4UG2,5GLH,
,4UG2,5GLI,
,4UG2,5IU4,
,4UG2,5IU7,
,4UG2,5IU8,
,4UG2,5IUA,
,4UG2,5IUB,
,4UG2,5JQH,
,4UG2,5JTB,
,4UG2,5K2A,
,4UG2,5K2B,
,4UG2,5K2C,
,4UG2,5K2D,
,4UG2,5KW2,
,4UG2,5L7D,
,4UG2,5L7I,
,4UG2,5LWE,
,4UG2,5MZJ,
,4UG2,5MZP,
,4UG2,5N2R,
,4UG2,5N2S,
,4UG2,5NDD,
,4UG2,5NDZ,
,4UG2,5NJ6,
,4UG2,5NLX,
,4UG2,5NM2,
,4UG2,5NM4,
,4UG2,5NX2,
,4UG2,5O9H,
,4UG2,5OLG,
,4UG2,5OLH,
,4UG2,5OLO,
,4UG2,5OLV,
,4UG2,5OLZ,
,4UG2,5OM1,
,4UG2,5OM4,
,4UG2,5T04,
,4UG2,5T1A,
,4UG2,5TE3,
,4UG2,5TE5,
,4UG2,5TGZ,
,4UG2,5TUD,
,4UG2,5TVN,
,4UG2,5TZR,
,4UG2,5TZY,
,4UG2,5U09,
,4UG2,5UEN,
,4UG2,5UIG,
,4UG2,5UIW,
,4UG2,5UNF,
,4UG2,5UNG,
,4UG2,5UNH,
,4UG2,5UVI,
,4UG2,5UZ7,
,4UG2,5V54,
,4UG2,5V56,
,4UG2,5V57,
,4UG2,5VAI,
,4UG2,5VBL,
,4UG2,5VEW,
,4UG2,5VEX,
,4UG2,5VRA,
,4UG2,5W0P,
,4UG2,5WB1,
,4UG2,5WB2,
,4UG2,5WF5,
,4UG2,5WF6,
,4UG2,5WIU,
,4UG2,5WIV,
,4UG2,5WKT,
,4UG2,5WQC,
,4UG2,5WS3,
,4UG2,5X7D,
,4UG2,5X93,
,4UG2,5XEZ,
,4UG2,5XF1,
,4UG2,5XJM,
,4UG2,5XPR,
,4UG2,5XR8,
,4UG2,5XRA,
,4UG2,5YC8,
,4UG2,5YHL,
,4UG2,5YQZ,
,4UG2,5YWY,
,4UG2,5ZBH,
,4UG2,5ZBQ,
,4UG2,5ZHP,
,4UG2,5ZK3,
,4UG2,5ZK8,
,4UG2,5ZKB,
,4UG2,5ZKC,
,4UG2,5ZKP,
,4UG2,5ZKQ,
,4UG2,6AK3,
,4UG2,6AKX,
,4UG2,6AKY,
,4UG2,6AQF,
,4UG2,6B3J,
,4UG2,6B73,
,4UG2,6BD4,
,4UG2,6BQG,
,4UG2,6BQH,
,4UG2,6C1Q,
,4UG2,6C1R,
,4UG2,6CM4,
,4UG2,6CMO,
,4UG2,6D26,
,4UG2,6D27,
,4UG2,6D9H,
,4UG2,6DDE,
,4UG2,6DDF,
,4UG2,6DRX,
,4UG2,6DRY,
,4UG2,6DRZ,
,4UG2,6DS0,
,4UG2,6E3Y,
,4UG2,6E+59,
,4UG2,6FFH,
,4UG2,6FFI,
,4UG2,6FJ3,
,4UG2,6FK6,
,4UG2,6FK7,
,4UG2,6FK8,
,4UG2,6FK9,
,4UG2,6FKA,
,4UG2,6FKB,
,4UG2,6FKC,
,4UG2,6FKD,
,4UG2,6FUF,
,4UG2,6G79,
,4UG2,6GDG,
,4UG2,6GPS,
,4UG2,6GPX,
,4UG2,6H7J,
,4UG2,6H7L,
,4UG2,6H7M,
,4UG2,6H7N,
,4UG2,6H7O,
,4UG2,6IBL,
,4UG2,6IGK,
,4UG2,6IGL,
,4UG2,6IIU,
,4UG2,6IIV,
,4UG2,6M9T,
,4UG2,6MEO,
,4UG2,6MET,
,4UG2,6MXT,
,4UHR,1F88,
,4UHR,1GZM,
,4UHR,1HZX,
,4UHR,1JFP,
,4UHR,1L9H,
,4UHR,1LN6,
,4UHR,1U19,
,4UHR,2G87,
,4UHR,2HPY,
,4UHR,2I35,
,4UHR,2I36,
,4UHR,2I37,
,4UHR,2J4Y,
,4UHR,2KS9,
,4UHR,2KSA,
,4UHR,2KSB,
,4UHR,2LNL,
,4UHR,2PED,
,4UHR,2R4R,
,4UHR,2R4S,
,4UHR,2RH1,
,4UHR,2VT4,
,4UHR,2X72,
,4UHR,2Y00,
,4UHR,2Y01,
,4UHR,2Y02,
,4UHR,2Y03,
,4UHR,2Y04,
,4UHR,2YCW,
,4UHR,2YCX,
,4UHR,2YCY,
,4UHR,2YCZ,
,4UHR,2YDO,
,4UHR,2YDV,
,4UHR,2Z73,
,4UHR,2ZIY,
,4UHR,3AYM,
,4UHR,3AYN,
,4UHR,3C9L,
,4UHR,3C9M,
,4UHR,3CAP,
,4UHR,3D4S,
,4UHR,3DQB,
,4UHR,3EML,
,4UHR,3KJ6,
,4UHR,3NY8,
,4UHR,3NY9,
,4UHR,3NYA,
,4UHR,3OAX,
,4UHR,3ODU,
,4UHR,3OE0,
,4UHR,3OE6,
,4UHR,3OE8,
,4UHR,3OE9,
,4UHR,3P0G,
,4UHR,3PBL,
,4UHR,3PDS,
,4UHR,3PQR,
,4UHR,3PWH,
,4UHR,3PXO,
,4UHR,3QAK,
,4UHR,3REY,
,4UHR,3RFM,
,4UHR,3RZE,
,4UHR,3SN6,
,4UHR,3UON,
,4UHR,3UZA,
,4UHR,3UZC,
,4UHR,3V2W,
,4UHR,3V2Y,
,4UHR,3VG9,
,4UHR,3VGA,
,4UHR,3VW7,
,4UHR,3ZEV,
,4UHR,3ZPQ,
,4UHR,3ZPR,
,4UHR,4A4M,
,4UHR,4AMI,
,4UHR,4AMJ,
,4UHR,4BEY,
,4UHR,4BEZ,
,4UHR,4BUO,
,4UHR,4BV0,
,4UHR,4BVN,
,4UHR,4BWB,
,4UHR,4DAJ,
,4UHR,4DJH,
,4UHR,4DKL,
,4UHR,4EA3,
,4UHR,4EIY,
,4UHR,4EJ4,
,4UHR,4GBR,
,4UHR,4GPO,
,4UHR,4GRV,
,4UHR,4IAQ,
,4UHR,4IAR,
,4UHR,4IB4,
,4UHR,4J4Q,
,4UHR,4JKV,
,4UHR,4K5Y,
,4UHR,4L6R,
,4UHR,4LDE,
,4UHR,4LDL,
,4UHR,4LDO,
,4UHR,4MBS,
,4UHR,4MQS,
,4UHR,4MQT,
,4UHR,4N4W,
,4UHR,4N6H,
,4UHR,4NC3,
,4UHR,4NTJ,
,4UHR,4O9R,
,4UHR,4OO9,
,4UHR,4OR2,
,4UHR,4PHU,
,4UHR,4PXF,
,4UHR,4PXZ,
,4UHR,4PY0,
,4UHR,4QIM,
,4UHR,4QIN,
,4UHR,4QKX,
,4UHR,4RWA,
,4UHR,4RWD,
,4UHR,4RWS,
,4UHR,4S0V,
,4UHR,4U14,
,4UHR,4U15,
,4UHR,4U16,
,4UHR,4UG2,
,4UHR,4UHR,
,4UHR,4WW3,
,4UHR,4X1H,
,4UHR,4XEE,
,4UHR,4XES,
,4UHR,4XNV,
,4UHR,4XNW,
,4UHR,4XT1,
,4UHR,4XT3,
,4UHR,4YAY,
,4UHR,4Z34,
,4UHR,4Z35,
,4UHR,4Z36,
,4UHR,4Z9G,
,4UHR,4ZJ8,
,4UHR,4ZJC,
,4UHR,4ZUD,
,4UHR,4ZWJ,
,4UHR,5A8E,
,4UHR,5C1M,
,4UHR,5CGC,
,4UHR,5CGD,
,4UHR,5CXV,
,4UHR,5D5A,
,4UHR,5D5B,
,4UHR,5D6L,
,4UHR,5DGY,
,4UHR,5DHG,
,4UHR,5DHH,
,4UHR,5DSG,
,4UHR,5DYS,
,4UHR,5EE7,
,4UHR,5EN0,
,4UHR,5F8U,
,4UHR,5G53,
,4UHR,5GLH,
,4UHR,5GLI,
,4UHR,5IU4,
,4UHR,5IU7,
,4UHR,5IU8,
,4UHR,5IUA,
,4UHR,5IUB,
,4UHR,5JQH,
,4UHR,5JTB,
,4UHR,5K2A,
,4UHR,5K2B,
,4UHR,5K2C,
,4UHR,5K2D,
,4UHR,5KW2,
,4UHR,5L7D,
,4UHR,5L7I,
,4UHR,5LWE,
,4UHR,5MZJ,
,4UHR,5MZP,
,4UHR,5N2R,
,4UHR,5N2S,
,4UHR,5NDD,
,4UHR,5NDZ,
,4UHR,5NJ6,
,4UHR,5NLX,
,4UHR,5NM2,
,4UHR,5NM4,
,4UHR,5NX2,
,4UHR,5O9H,
,4UHR,5OLG,
,4UHR,5OLH,
,4UHR,5OLO,
,4UHR,5OLV,
,4UHR,5OLZ,
,4UHR,5OM1,
,4UHR,5OM4,
,4UHR,5T04,
,4UHR,5T1A,
,4UHR,5TE3,
,4UHR,5TE5,
,4UHR,5TGZ,
,4UHR,5TUD,
,4UHR,5TVN,
,4UHR,5TZR,
,4UHR,5TZY,
,4UHR,5U09,
,4UHR,5UEN,
,4UHR,5UIG,
,4UHR,5UIW,
,4UHR,5UNF,
,4UHR,5UNG,
,4UHR,5UNH,
,4UHR,5UVI,
,4UHR,5UZ7,
,4UHR,5V54,
,4UHR,5V56,
,4UHR,5V57,
,4UHR,5VAI,
,4UHR,5VBL,
,4UHR,5VEW,
,4UHR,5VEX,
,4UHR,5VRA,
,4UHR,5W0P,
,4UHR,5WB1,
,4UHR,5WB2,
,4UHR,5WF5,
,4UHR,5WF6,
,4UHR,5WIU,
,4UHR,5WIV,
,4UHR,5WKT,
,4UHR,5WQC,
,4UHR,5WS3,
,4UHR,5X7D,
,4UHR,5X93,
,4UHR,5XEZ,
,4UHR,5XF1,
,4UHR,5XJM,
,4UHR,5XPR,
,4UHR,5XR8,
,4UHR,5XRA,
,4UHR,5YC8,
,4UHR,5YHL,
,4UHR,5YQZ,
,4UHR,5YWY,
,4UHR,5ZBH,
,4UHR,5ZBQ,
,4UHR,5ZHP,
,4UHR,5ZK3,
,4UHR,5ZK8,
,4UHR,5ZKB,
,4UHR,5ZKC,
,4UHR,5ZKP,
,4UHR,5ZKQ,
,4UHR,6AK3,
,4UHR,6AKX,
,4UHR,6AKY,
,4UHR,6AQF,
,4UHR,6B3J,
,4UHR,6B73,
,4UHR,6BD4,
,4UHR,6BQG,
,4UHR,6BQH,
,4UHR,6C1Q,
,4UHR,6C1R,
,4UHR,6CM4,
,4UHR,6CMO,
,4UHR,6D26,
,4UHR,6D27,
,4UHR,6D9H,
,4UHR,6DDE,
,4UHR,6DDF,
,4UHR,6DRX,
,4UHR,6DRY,
,4UHR,6DRZ,
,4UHR,6DS0,
,4UHR,6E3Y,
,4UHR,6E+59,
,4UHR,6FFH,
,4UHR,6FFI,
,4UHR,6FJ3,
,4UHR,6FK6,
,4UHR,6FK7,
,4UHR,6FK8,
,4UHR,6FK9,
,4UHR,6FKA,
,4UHR,6FKB,
,4UHR,6FKC,
,4UHR,6FKD,
,4UHR,6FUF,
,4UHR,6G79,
,4UHR,6GDG,
,4UHR,6GPS,
,4UHR,6GPX,
,4UHR,6H7J,
,4UHR,6H7L,
,4UHR,6H7M,
,4UHR,6H7N,
,4UHR,6H7O,
,4UHR,6IBL,
,4UHR,6IGK,
,4UHR,6IGL,
,4UHR,6IIU,
,4UHR,6IIV,
,4UHR,6M9T,
,4UHR,6MEO,
,4UHR,6MET,
,4UHR,6MXT,
,4WW3,1F88,
,4WW3,1GZM,
,4WW3,1HZX,
,4WW3,1JFP,
,4WW3,1L9H,
,4WW3,1LN6,
,4WW3,1U19,
,4WW3,2G87,
,4WW3,2HPY,
,4WW3,2I35,
,4WW3,2I36,
,4WW3,2I37,
,4WW3,2J4Y,
,4WW3,2KS9,
,4WW3,2KSA,
,4WW3,2KSB,
,4WW3,2LNL,
,4WW3,2PED,
,4WW3,2R4R,
,4WW3,2R4S,
,4WW3,2RH1,
,4WW3,2VT4,
,4WW3,2X72,
,4WW3,2Y00,
,4WW3,2Y01,
,4WW3,2Y02,
,4WW3,2Y03,
,4WW3,2Y04,
,4WW3,2YCW,
,4WW3,2YCX,
,4WW3,2YCY,
,4WW3,2YCZ,
,4WW3,2YDO,
,4WW3,2YDV,
,4WW3,2Z73,
,4WW3,2ZIY,
,4WW3,3AYM,
,4WW3,3AYN,
,4WW3,3C9L,
,4WW3,3C9M,
,4WW3,3CAP,
,4WW3,3D4S,
,4WW3,3DQB,
,4WW3,3EML,
,4WW3,3KJ6,
,4WW3,3NY8,
,4WW3,3NY9,
,4WW3,3NYA,
,4WW3,3OAX,
,4WW3,3ODU,
,4WW3,3OE0,
,4WW3,3OE6,
,4WW3,3OE8,
,4WW3,3OE9,
,4WW3,3P0G,
,4WW3,3PBL,
,4WW3,3PDS,
,4WW3,3PQR,
,4WW3,3PWH,
,4WW3,3PXO,
,4WW3,3QAK,
,4WW3,3REY,
,4WW3,3RFM,
,4WW3,3RZE,
,4WW3,3SN6,
,4WW3,3UON,
,4WW3,3UZA,
,4WW3,3UZC,
,4WW3,3V2W,
,4WW3,3V2Y,
,4WW3,3VG9,
,4WW3,3VGA,
,4WW3,3VW7,
,4WW3,3ZEV,
,4WW3,3ZPQ,
,4WW3,3ZPR,
,4WW3,4A4M,
,4WW3,4AMI,
,4WW3,4AMJ,
,4WW3,4BEY,
,4WW3,4BEZ,
,4WW3,4BUO,
,4WW3,4BV0,
,4WW3,4BVN,
,4WW3,4BWB,
,4WW3,4DAJ,
,4WW3,4DJH,
,4WW3,4DKL,
,4WW3,4EA3,
,4WW3,4EIY,
,4WW3,4EJ4,
,4WW3,4GBR,
,4WW3,4GPO,
,4WW3,4GRV,
,4WW3,4IAQ,
,4WW3,4IAR,
,4WW3,4IB4,
,4WW3,4J4Q,
,4WW3,4JKV,
,4WW3,4K5Y,
,4WW3,4L6R,
,4WW3,4LDE,
,4WW3,4LDL,
,4WW3,4LDO,
,4WW3,4MBS,
,4WW3,4MQS,
,4WW3,4MQT,
,4WW3,4N4W,
,4WW3,4N6H,
,4WW3,4NC3,
,4WW3,4NTJ,
,4WW3,4O9R,
,4WW3,4OO9,
,4WW3,4OR2,
,4WW3,4PHU,
,4WW3,4PXF,
,4WW3,4PXZ,
,4WW3,4PY0,
,4WW3,4QIM,
,4WW3,4QIN,
,4WW3,4QKX,
,4WW3,4RWA,
,4WW3,4RWD,
,4WW3,4RWS,
,4WW3,4S0V,
,4WW3,4U14,
,4WW3,4U15,
,4WW3,4U16,
,4WW3,4UG2,
,4WW3,4UHR,
,4WW3,4WW3,
,4WW3,4X1H,
,4WW3,4XEE,
,4WW3,4XES,
,4WW3,4XNV,
,4WW3,4XNW,
,4WW3,4XT1,
,4WW3,4XT3,
,4WW3,4YAY,
,4WW3,4Z34,
,4WW3,4Z35,
,4WW3,4Z36,
,4WW3,4Z9G,
,4WW3,4ZJ8,
,4WW3,4ZJC,
,4WW3,4ZUD,
,4WW3,4ZWJ,
,4WW3,5A8E,
,4WW3,5C1M,
,4WW3,5CGC,
,4WW3,5CGD,
,4WW3,5CXV,
,4WW3,5D5A,
,4WW3,5D5B,
,4WW3,5D6L,
,4WW3,5DGY,
,4WW3,5DHG,
,4WW3,5DHH,
,4WW3,5DSG,
,4WW3,5DYS,
,4WW3,5EE7,
,4WW3,5EN0,
,4WW3,5F8U,
,4WW3,5G53,
,4WW3,5GLH,
,4WW3,5GLI,
,4WW3,5IU4,
,4WW3,5IU7,
,4WW3,5IU8,
,4WW3,5IUA,
,4WW3,5IUB,
,4WW3,5JQH,
,4WW3,5JTB,
,4WW3,5K2A,
,4WW3,5K2B,
,4WW3,5K2C,
,4WW3,5K2D,
,4WW3,5KW2,
,4WW3,5L7D,
,4WW3,5L7I,
,4WW3,5LWE,
,4WW3,5MZJ,
,4WW3,5MZP,
,4WW3,5N2R,
,4WW3,5N2S,
,4WW3,5NDD,
,4WW3,5NDZ,
,4WW3,5NJ6,
,4WW3,5NLX,
,4WW3,5NM2,
,4WW3,5NM4,
,4WW3,5NX2,
,4WW3,5O9H,
,4WW3,5OLG,
,4WW3,5OLH,
,4WW3,5OLO,
,4WW3,5OLV,
,4WW3,5OLZ,
,4WW3,5OM1,
,4WW3,5OM4,
,4WW3,5T04,
,4WW3,5T1A,
,4WW3,5TE3,
,4WW3,5TE5,
,4WW3,5TGZ,
,4WW3,5TUD,
,4WW3,5TVN,
,4WW3,5TZR,
,4WW3,5TZY,
,4WW3,5U09,
,4WW3,5UEN,
,4WW3,5UIG,
,4WW3,5UIW,
,4WW3,5UNF,
,4WW3,5UNG,
,4WW3,5UNH,
,4WW3,5UVI,
,4WW3,5UZ7,
,4WW3,5V54,
,4WW3,5V56,
,4WW3,5V57,
,4WW3,5VAI,
,4WW3,5VBL,
,4WW3,5VEW,
,4WW3,5VEX,
,4WW3,5VRA,
,4WW3,5W0P,
,4WW3,5WB1,
,4WW3,5WB2,
,4WW3,5WF5,
,4WW3,5WF6,
,4WW3,5WIU,
,4WW3,5WIV,
,4WW3,5WKT,
,4WW3,5WQC,
,4WW3,5WS3,
,4WW3,5X7D,
,4WW3,5X93,
,4WW3,5XEZ,
,4WW3,5XF1,
,4WW3,5XJM,
,4WW3,5XPR,
,4WW3,5XR8,
,4WW3,5XRA,
,4WW3,5YC8,
,4WW3,5YHL,
,4WW3,5YQZ,
,4WW3,5YWY,
,4WW3,5ZBH,
,4WW3,5ZBQ,
,4WW3,5ZHP,
,4WW3,5ZK3,
,4WW3,5ZK8,
,4WW3,5ZKB,
,4WW3,5ZKC,
,4WW3,5ZKP,
,4WW3,5ZKQ,
,4WW3,6AK3,
,4WW3,6AKX,
,4WW3,6AKY,
,4WW3,6AQF,
,4WW3,6B3J,
,4WW3,6B73,
,4WW3,6BD4,
,4WW3,6BQG,
,4WW3,6BQH,
,4WW3,6C1Q,
,4WW3,6C1R,
,4WW3,6CM4,
,4WW3,6CMO,
,4WW3,6D26,
,4WW3,6D27,
,4WW3,6D9H,
,4WW3,6DDE,
,4WW3,6DDF,
,4WW3,6DRX,
,4WW3,6DRY,
,4WW3,6DRZ,
,4WW3,6DS0,
,4WW3,6E3Y,
,4WW3,6E+59,
,4WW3,6FFH,
,4WW3,6FFI,
,4WW3,6FJ3,
,4WW3,6FK6,
,4WW3,6FK7,
,4WW3,6FK8,
,4WW3,6FK9,
,4WW3,6FKA,
,4WW3,6FKB,
,4WW3,6FKC,
,4WW3,6FKD,
,4WW3,6FUF,
,4WW3,6G79,
,4WW3,6GDG,
,4WW3,6GPS,
,4WW3,6GPX,
,4WW3,6H7J,
,4WW3,6H7L,
,4WW3,6H7M,
,4WW3,6H7N,
,4WW3,6H7O,
,4WW3,6IBL,
,4WW3,6IGK,
,4WW3,6IGL,
,4WW3,6IIU,
,4WW3,6IIV,
,4WW3,6M9T,
,4WW3,6MEO,
,4WW3,6MET,
,4WW3,6MXT,
,4X1H,1F88,
,4X1H,1GZM,
,4X1H,1HZX,
,4X1H,1JFP,
,4X1H,1L9H,
,4X1H,1LN6,
,4X1H,1U19,
,4X1H,2G87,
,4X1H,2HPY,
,4X1H,2I35,
,4X1H,2I36,
,4X1H,2I37,
,4X1H,2J4Y,
,4X1H,2KS9,
,4X1H,2KSA,
,4X1H,2KSB,
,4X1H,2LNL,
,4X1H,2PED,
,4X1H,2R4R,
,4X1H,2R4S,
,4X1H,2RH1,
,4X1H,2VT4,
,4X1H,2X72,
,4X1H,2Y00,
,4X1H,2Y01,
,4X1H,2Y02,
,4X1H,2Y03,
,4X1H,2Y04,
,4X1H,2YCW,
,4X1H,2YCX,
,4X1H,2YCY,
,4X1H,2YCZ,
,4X1H,2YDO,
,4X1H,2YDV,
,4X1H,2Z73,
,4X1H,2ZIY,
,4X1H,3AYM,
,4X1H,3AYN,
,4X1H,3C9L,
,4X1H,3C9M,
,4X1H,3CAP,
,4X1H,3D4S,
,4X1H,3DQB,
,4X1H,3EML,
,4X1H,3KJ6,
,4X1H,3NY8,
,4X1H,3NY9,
,4X1H,3NYA,
,4X1H,3OAX,
,4X1H,3ODU,
,4X1H,3OE0,
,4X1H,3OE6,
,4X1H,3OE8,
,4X1H,3OE9,
,4X1H,3P0G,
,4X1H,3PBL,
,4X1H,3PDS,
,4X1H,3PQR,
,4X1H,3PWH,
,4X1H,3PXO,
,4X1H,3QAK,
,4X1H,3REY,
,4X1H,3RFM,
,4X1H,3RZE,
,4X1H,3SN6,
,4X1H,3UON,
,4X1H,3UZA,
,4X1H,3UZC,
,4X1H,3V2W,
,4X1H,3V2Y,
,4X1H,3VG9,
,4X1H,3VGA,
,4X1H,3VW7,
,4X1H,3ZEV,
,4X1H,3ZPQ,
,4X1H,3ZPR,
,4X1H,4A4M,
,4X1H,4AMI,
,4X1H,4AMJ,
,4X1H,4BEY,
,4X1H,4BEZ,
,4X1H,4BUO,
,4X1H,4BV0,
,4X1H,4BVN,
,4X1H,4BWB,
,4X1H,4DAJ,
,4X1H,4DJH,
,4X1H,4DKL,
,4X1H,4EA3,
,4X1H,4EIY,
,4X1H,4EJ4,
,4X1H,4GBR,
,4X1H,4GPO,
,4X1H,4GRV,
,4X1H,4IAQ,
,4X1H,4IAR,
,4X1H,4IB4,
,4X1H,4J4Q,
,4X1H,4JKV,
,4X1H,4K5Y,
,4X1H,4L6R,
,4X1H,4LDE,
,4X1H,4LDL,
,4X1H,4LDO,
,4X1H,4MBS,
,4X1H,4MQS,
,4X1H,4MQT,
,4X1H,4N4W,
,4X1H,4N6H,
,4X1H,4NC3,
,4X1H,4NTJ,
,4X1H,4O9R,
,4X1H,4OO9,
,4X1H,4OR2,
,4X1H,4PHU,
,4X1H,4PXF,
,4X1H,4PXZ,
,4X1H,4PY0,
,4X1H,4QIM,
,4X1H,4QIN,
,4X1H,4QKX,
,4X1H,4RWA,
,4X1H,4RWD,
,4X1H,4RWS,
,4X1H,4S0V,
,4X1H,4U14,
,4X1H,4U15,
,4X1H,4U16,
,4X1H,4UG2,
,4X1H,4UHR,
,4X1H,4WW3,
,4X1H,4X1H,
,4X1H,4XEE,
,4X1H,4XES,
,4X1H,4XNV,
,4X1H,4XNW,
,4X1H,4XT1,
,4X1H,4XT3,
,4X1H,4YAY,
,4X1H,4Z34,
,4X1H,4Z35,
,4X1H,4Z36,
,4X1H,4Z9G,
,4X1H,4ZJ8,
,4X1H,4ZJC,
,4X1H,4ZUD,
,4X1H,4ZWJ,
,4X1H,5A8E,
,4X1H,5C1M,
,4X1H,5CGC,
,4X1H,5CGD,
,4X1H,5CXV,
,4X1H,5D5A,
,4X1H,5D5B,
,4X1H,5D6L,
,4X1H,5DGY,
,4X1H,5DHG,
,4X1H,5DHH,
,4X1H,5DSG,
,4X1H,5DYS,
,4X1H,5EE7,
,4X1H,5EN0,
,4X1H,5F8U,
,4X1H,5G53,
,4X1H,5GLH,
,4X1H,5GLI,
,4X1H,5IU4,
,4X1H,5IU7,
,4X1H,5IU8,
,4X1H,5IUA,
,4X1H,5IUB,
,4X1H,5JQH,
,4X1H,5JTB,
,4X1H,5K2A,
,4X1H,5K2B,
,4X1H,5K2C,
,4X1H,5K2D,
,4X1H,5KW2,
,4X1H,5L7D,
,4X1H,5L7I,
,4X1H,5LWE,
,4X1H,5MZJ,
,4X1H,5MZP,
,4X1H,5N2R,
,4X1H,5N2S,
,4X1H,5NDD,
,4X1H,5NDZ,
,4X1H,5NJ6,
,4X1H,5NLX,
,4X1H,5NM2,
,4X1H,5NM4,
,4X1H,5NX2,
,4X1H,5O9H,
,4X1H,5OLG,
,4X1H,5OLH,
,4X1H,5OLO,
,4X1H,5OLV,
,4X1H,5OLZ,
,4X1H,5OM1,
,4X1H,5OM4,
,4X1H,5T04,
,4X1H,5T1A,
,4X1H,5TE3,
,4X1H,5TE5,
,4X1H,5TGZ,
,4X1H,5TUD,
,4X1H,5TVN,
,4X1H,5TZR,
,4X1H,5TZY,
,4X1H,5U09,
,4X1H,5UEN,
,4X1H,5UIG,
,4X1H,5UIW,
,4X1H,5UNF,
,4X1H,5UNG,
,4X1H,5UNH,
,4X1H,5UVI,
,4X1H,5UZ7,
,4X1H,5V54,
,4X1H,5V56,
,4X1H,5V57,
,4X1H,5VAI,
,4X1H,5VBL,
,4X1H,5VEW,
,4X1H,5VEX,
,4X1H,5VRA,
,4X1H,5W0P,
,4X1H,5WB1,
,4X1H,5WB2,
,4X1H,5WF5,
,4X1H,5WF6,
,4X1H,5WIU,
,4X1H,5WIV,
,4X1H,5WKT,
,4X1H,5WQC,
,4X1H,5WS3,
,4X1H,5X7D,
,4X1H,5X93,
,4X1H,5XEZ,
,4X1H,5XF1,
,4X1H,5XJM,
,4X1H,5XPR,
,4X1H,5XR8,
,4X1H,5XRA,
,4X1H,5YC8,
,4X1H,5YHL,
,4X1H,5YQZ,
,4X1H,5YWY,
,4X1H,5ZBH,
,4X1H,5ZBQ,
,4X1H,5ZHP,
,4X1H,5ZK3,
,4X1H,5ZK8,
,4X1H,5ZKB,
,4X1H,5ZKC,
,4X1H,5ZKP,
,4X1H,5ZKQ,
,4X1H,6AK3,
,4X1H,6AKX,
,4X1H,6AKY,
,4X1H,6AQF,
,4X1H,6B3J,
,4X1H,6B73,
,4X1H,6BD4,
,4X1H,6BQG,
,4X1H,6BQH,
,4X1H,6C1Q,
,4X1H,6C1R,
,4X1H,6CM4,
,4X1H,6CMO,
,4X1H,6D26,
,4X1H,6D27,
,4X1H,6D9H,
,4X1H,6DDE,
,4X1H,6DDF,
,4X1H,6DRX,
,4X1H,6DRY,
,4X1H,6DRZ,
,4X1H,6DS0,
,4X1H,6E3Y,
,4X1H,6E+59,
,4X1H,6FFH,
,4X1H,6FFI,
,4X1H,6FJ3,
,4X1H,6FK6,
,4X1H,6FK7,
,4X1H,6FK8,
,4X1H,6FK9,
,4X1H,6FKA,
,4X1H,6FKB,
,4X1H,6FKC,
,4X1H,6FKD,
,4X1H,6FUF,
,4X1H,6G79,
,4X1H,6GDG,
,4X1H,6GPS,
,4X1H,6GPX,
,4X1H,6H7J,
,4X1H,6H7L,
,4X1H,6H7M,
,4X1H,6H7N,
,4X1H,6H7O,
,4X1H,6IBL,
,4X1H,6IGK,
